BatchID,CropType,FarmLocation,SoilMoisture_%,Temperature_C,Rainfall_mm,Fertilizer_kg_per_ha,Yield_tonnes_per_ha,PestRiskScore,HarvestRobotUptime_%,HarvestDate,StorageTemperature_C,Humidity_%,SpoilageRate_%,GradingScore,PredictedShelfLife_days,StorageDays,ProcessType,PackagingType,PackagingSpeed_units_per_min,DefectRate_%,MachineryUptime_%,TransportMode,TransportDistance_km,FuelUsage_L_per_100km,DeliveryTime_hr,DeliveryDelayFlag,SpoilageInTransit_%,RetailInventory_units,SalesVelocity_units_per_day,DynamicPricingIndex,WastePercentage_%,HouseholdWaste_kg,RecipeRecommendationAccuracy_%,SatisfactionScore_0_10,WasteType,SegregationAccuracy_%,UpcyclingRate_%,BiogasOutput_m3
FarmC_B_00015,lettuce,FarmC_Field3,60.589085402234694,31.175170794915324,139.18765432026763,209.89831155448513,3.292293679362152,98.47425995255206,73.25465219162226,2025-06-28,7.209209405417033,80.80496737996101,25.013075408131037,B,15.136421893736603,1.5301453727216274,Canning,Cardboard,280.36108055711645,11.621455375178233,79.95227590570458,Truck,982.9522539794937,18.73102453431189,4.467923155419367,0,11.346903580372606,6281.558012840253,495.5605566105324,1.3534860498906105,13.394508245221726,3.981646041584857,85.60241553934203,6.92964069052991,Mixed,82.59695384811212,22.73670471333817,87.67338168330609
FarmC_B_00016,potato,FarmC_Field1,43.899156675563304,18.602132118311875,5.806860213712706,175.98430031022536,3.579947360173909,72.62478211589176,88.35732129235757,2025-07-29,5.244890070666742,83.25360713824904,12.894502777464504,C,23.433624939560474,3.470577187684552,Canning,Glass,133.05139876852974,8.614858816936222,82.21919042754327,Air,1830.6987198338677,36.210983890858586,59.803462589782946,0,1.156868833213217,3586.24037647249,214.32485994006277,1.3868343850349802,18.619607725295122,1.698287835398082,90.03828543820919,5.64180990842031,Organic,87.36450536089055,69.33529946909621,24.36770972671798
FarmC_B_00017,potato,FarmC_Field2,67.2567572762564,25.470998361762582,84.58539373308527,121.3355979233482,5.946597750841508,80.63505756803727,78.45519290827929,2025-05-18,4.747502207086866,73.54139296836397,17.35864026420385,B,27.509469445683923,12.789888639874864,Canning,Glass,370.47195684822066,7.385599402149861,86.82108739114193,Train,1128.5211169050172,36.704668089185034,41.07689781881438,0,12.65266768582533,6131.600385826859,323.5764201462899,1.382511818824114,18.24669458135882,0.2300967185680014,73.48812563639129,6.704130004759419,Packaging,94.08292459149936,23.456943241582717,5.595157552901819
FarmC_B_00018,tomato,FarmC_Field3,41.968236632880966,27.83133201214307,2.8196343654861344,132.1776392079978,4.739485383712109,82.38712038072228,78.53399580399198,2025-04-24,4.362841652628145,88.58809547684807,21.81841049990208,B,7.362012830659238,12.884759652308572,Canning,Aluminum,459.85848614370207,5.041086184547708,83.42922365598395,Truck,1788.9500052646808,36.30694327969006,33.30553299018122,0,6.888386842168686,7811.031652397391,406.7627249616103,0.6743332212017612,16.462226158500364,0.7447014352972225,94.7693735058794,6.728780729367836,Organic,80.35431927205856,28.162671201991767,63.10208647508119
FarmC_B_00019,potato,FarmC_Field1,52.04517935106304,33.34899420865254,194.73013401512682,264.0730448156637,4.923670387827364,42.79861726335575,83.55717548663857,2025-04-08,2.4731591568570814,85.28731998151672,13.78813692386336,C,14.935743462147533,18.42305881530902,Fresh,Aluminum,340.57680456899556,8.17213204502024,77.64866409900128,Ship,644.5579083113539,35.41573073868082,42.21958279522668,0,6.904226845594285,207.99335582145386,68.42423929644937,0.5990265451324427,16.014659131303205,0.7838586478024229,83.75877504899285,5.180413348426599,Organic,96.14872329848227,70.50516257828232,42.17623847656626
FarmC_B_00020,rice,FarmC_Field2,32.30221038390085,27.53791677068676,178.74524981350223,112.73108040952494,3.6027117539531375,96.75557440421412,82.1746647606866,2025-04-03,4.551709204066686,81.24600668577668,29.423062912340782,C,9.19200742521165,11.467382853965251,Canning,Aluminum,83.50482347020855,6.5568285126865415,76.14491536018262,Train,856.2330308405284,48.245294184552485,46.363405361308935,0,5.942464579111892,4940.857481029918,38.98052257005911,1.3353775468799474,16.748801747101496,0.8149079661182013,97.27800866143558,6.21197409892707,Packaging,80.14232787797046,73.40169563170309,84.5720717463152
FarmC_B_00021,rice,FarmC_Field3,53.81227209602102,33.65527739771336,117.63789579085145,161.94252794575604,3.2197655993106604,41.13858506923203,87.18225110594732,2025-12-02,6.325127325468112,70.63005151700425,27.669034626589333,C,10.21905844259283,15.953574136533396,Freezing,Cardboard,277.6314598122332,10.214804561258664,76.41528879795055,Ship,565.1888104779305,39.86741692735267,36.53956413843823,0,0.8233518166353754,5207.817744140399,13.19614000666906,0.81289732653933,9.136521707999156,4.784969919502689,95.97089410941311,5.17278495375,Mixed,98.0324140718329,45.397883333693834,34.66948511012856
FarmC_B_00022,wheat,FarmC_Field1,55.721766040012405,18.31327687429965,103.82003692439797,231.02193461769815,4.561658257340071,58.26139339227883,73.20425616884522,2025-10-31,7.5302145104088964,83.10227314285466,25.215837292711548,A,7.055234310414411,15.483335679117257,Freezing,Cardboard,419.40265315383147,6.571059344634804,85.94525151985775,Air,683.7689838585995,29.9009074646361,21.59121636945425,1,14.452296707280823,7520.174732458454,469.6061061394844,1.131520493757848,8.773177500539017,4.618852805343456,89.79877819082424,6.617036083097648,Packaging,95.32972328927464,36.98053146619418,24.29599227985055
FarmC_B_00023,tomato,FarmC_Field2,59.64776130330347,26.099599771023524,85.37562062168766,123.03970861245872,5.623420980403885,60.55043406644441,74.36822698231926,2025-12-13,7.982328450434132,83.68886401042667,18.716811089895288,C,10.339323607647053,11.304734367019561,Drying,Glass,223.72299447082548,7.434978814714516,81.0895304808582,Ship,604.1611146848093,25.62556820055349,32.929228130097194,0,3.6394724676725243,5609.467254422362,43.08480079851718,0.984880268418006,12.297465785769814,4.672766779538683,97.98894396349694,5.256440907871144,Mixed,90.18015667491639,70.96260798570653,89.98829160413212
FarmC_B_00024,potato,FarmC_Field3,33.95650601643475,24.64445003708109,173.82339397350793,248.3445254248218,5.5694334109199914,95.37299428116486,79.9595824787244,2025-11-23,7.533952798022524,87.26091327350953,29.320741808419513,C,5.936355805639288,17.963628686356632,Fresh,Glass,86.66821974989739,10.248991398233441,75.13818029733972,Ship,1750.0162305310157,26.923529414155233,22.905064325806507,0,4.671894362314433,1981.8745897910255,389.50823361313485,0.81154731669374,10.741689467030785,4.993802479700381,97.59776651762584,6.514689688608788,Packaging,88.36557346463894,27.18791365949787,51.59532338945395
FarmC_B_00025,potato,FarmC_Field1,43.791023728337386,23.1721607624579,91.14463294888446,120.21196193921573,4.040805854462592,62.9522433461472,72.51170435588848,2025-01-19,3.164656348644121,91.84102015350442,25.173817591254753,A,14.504011403670354,12.49236549086546,Canning,Cardboard,495.36485715421844,5.044796848613325,89.75079991201537,Ship,1587.5696666172012,25.346973249898973,20.807327178254596,0,14.523582570289808,2927.4311683182173,466.15033016792734,0.7388640730354874,11.233512776374248,3.134322350931747,71.35820603401389,5.452089955452901,Mixed,80.212079531511,56.06011809119576,28.868687578721563
FarmC_B_00026,lettuce,FarmC_Field2,57.570161157766584,29.85224513277769,49.260252526370365,175.39826010118793,4.447498389756797,83.53709224644295,78.73406243038328,2025-03-17,6.943721476126804,76.43239239522342,20.40378574536163,A,26.78550013120677,8.035211475626319,Fresh,Cardboard,246.8243012071253,11.493384106890357,84.91288871836946,Air,206.34357361844081,24.01880267956549,57.20608223565262,1,8.38324479924043,6905.893541126928,358.6066694964331,0.9038478804421625,12.169788325459873,0.5852803667865142,96.89107206737243,6.345753927934176,Organic,85.41369021410988,37.8334831148054,41.23544733495324
FarmC_B_00027,wheat,FarmC_Field3,37.28648048205291,22.029006664116142,113.03259285365945,210.1418946961843,3.1416908853781806,89.46984715789785,79.07646358542672,2025-05-10,4.50707880335993,74.8457973564603,19.28676609524642,B,29.177955720640462,19.27443441473034,Fresh,Cardboard,415.4883444456251,5.198700209318752,83.18375748388121,Truck,118.94784871722547,24.157161190918586,57.92142609615709,0,11.67846691787019,4953.097378509577,23.162368279500328,0.982931917420063,10.181207227036003,0.9225819927006279,86.83841183945971,5.554729619431762,Mixed,80.8200997392251,15.384855077772352,19.743117198284466
FarmC_B_00028,corn,FarmC_Field1,30.101649708814513,25.79163162968353,133.3671817125359,123.53188928995024,3.3825198181694267,45.15423558529244,80.07959503338795,2025-02-01,2.431618224713412,84.2721731134646,10.253653591028499,B,26.652002552469405,1.720765905707545,Fresh,Cardboard,51.01274205452546,7.4503088380642915,85.24367633759887,Train,1910.9754871788803,23.662012154382822,70.63573721991031,0,7.3431332255462705,7759.894514293911,154.8650409589783,1.1515650004813662,17.102600414587286,0.11111951512833895,88.44179610761807,6.214282187579899,Mixed,96.14195180886693,24.70156690265244,13.265360393101256
FarmC_B_00029,tomato,FarmC_Field2,40.70216656854905,25.06255446167305,65.76734555217854,222.94936023865571,4.159723643590008,43.33253177223002,71.95388923189485,2025-12-04,2.1587172510363866,76.67724892386468,11.950807380895485,B,12.835750581908885,11.29941947034023,Drying,Cardboard,360.21832666062124,10.662220406617035,86.50595691536047,Air,1522.3028937721203,39.25108048713581,29.54593536150532,0,8.812656383030012,2394.793076147984,495.55609533175294,1.0643009478504886,18.224563988304634,0.5146009489168946,71.78663299293136,6.760396663355554,Mixed,93.33464861834165,61.42701253713704,32.835564215246634
FarmC_B_00030,rice,FarmC_Field3,57.965105786566895,34.73711484182921,73.19088699103648,228.0441754626454,5.8587844646271625,98.46042860170313,73.10423473895595,2025-01-14,7.813885318333015,74.77512674261257,19.03784660912961,B,6.39784810111011,14.764348952307197,Fresh,Plastic,277.18335027994317,5.015539306379571,89.95077310431522,Ship,1769.4793166403826,32.047536940738674,65.79625070006011,0,9.027161005701496,5488.206592862707,172.26233606213475,1.3323178278175056,18.981117706495596,0.1754324479401137,83.60245449547956,5.142183351860052,Packaging,88.95916024358715,49.2957750261065,10.56622927851837
FarmC_B_00031,corn,FarmC_Field1,46.75737586730378,17.524645709973804,178.5010487265029,155.94560867551928,3.619232749931974,82.47217109255725,75.9135986193546,2025-01-24,3.68265230157436,88.87105291715261,13.872771794415863,B,15.543872089645074,11.014296702706005,Fresh,Aluminum,123.46526842990373,8.201601431574378,75.80981200383795,Ship,1208.8114851987064,40.203385016706335,49.09025700443196,0,14.429910174857566,6519.641236885907,235.05623048602953,1.2953553684129726,17.044058423472777,2.993589086391171,77.00658345480713,6.6265579715133756,Mixed,87.78429370084379,74.9975862150988,21.270004603550774
FarmC_B_00032,wheat,FarmC_Field2,42.762998255773766,29.389086593121498,171.55227004657124,178.30103819418943,5.262714177031903,65.4630568886609,87.21813097311592,2025-03-15,7.090039086707166,73.08465828792615,21.93324693596738,C,7.418519429207325,12.110591889452364,Canning,Cardboard,65.67349058102457,8.671042928919402,70.69481356106816,Truck,1319.5619213281836,20.863226755358745,22.053054194107823,1,10.640734014428242,1890.9700251868412,383.1234947232005,1.440249057111555,9.922664384968092,2.3122723266557887,74.50888548817096,6.733609000767482,Organic,92.45618368484693,28.871523731666706,41.00367910673739
FarmC_B_00033,potato,FarmC_Field3,38.48778581993298,21.091412241737785,193.21693502011726,81.32986730763821,5.836664741142388,82.94414971803633,76.18516826754283,2025-07-30,7.486763587148556,76.05652378065749,14.90357732218854,C,11.633571435589673,19.73993614593536,Fresh,Cardboard,221.74877677312327,10.042208888432441,81.82128311851216,Truck,1870.4214346177114,45.02570546528263,38.12966604651726,1,3.727749108034603,1202.439470203295,498.04887290878173,0.6803356539823957,8.920299664113129,2.8293794375180257,89.02467161930083,6.572571116759428,Packaging,81.33563453151915,73.31818133311285,27.485421913088757
FarmC_B_00034,potato,FarmC_Field1,42.52100892855998,29.498016827500845,44.255364675217,85.72752025334319,4.372048509013477,50.80069146867523,80.5357794753943,2025-02-25,2.20296702202506,77.22844997304774,12.707410274665115,B,17.038773149274625,5.117780015748469,Canning,Glass,316.96828693635183,11.874618464679708,71.98533952342795,Truck,219.098798769982,34.33169962253963,64.5445501939367,0,10.791170240180325,9263.637984392595,440.70367199745004,1.364334271031878,9.664424530485807,1.8272231346557106,88.97468470256996,5.272395710500437,Mixed,87.23962821733792,31.38508853419725,70.14414687073464
FarmC_B_00035,wheat,FarmC_Field2,44.81759554377608,22.80233719336143,159.66267048521166,243.58847749194507,5.865828476928385,62.178158206967666,72.50037568766554,2025-11-02,6.619160844912675,87.14530980879573,14.518036926061136,C,13.854280851834634,4.580858519500792,Canning,Aluminum,74.45266897593697,6.356551952435942,87.5660909420478,Ship,531.6704377872251,43.598398808000155,42.24779891222887,0,3.6321051477579367,7113.242415754149,309.92362037611224,1.2858694848656467,16.878165329929068,0.51364615192113,90.69761033729239,5.3102014276722125,Packaging,91.5080789096107,37.89942769995739,2.798417705027345
FarmC_B_00036,corn,FarmC_Field3,35.28330716693859,31.32737748782596,78.85968513128472,68.96082714863984,5.230144625706177,97.90624081271244,73.24481554666357,2025-02-21,7.323093999341979,93.62598440353413,22.807983051431837,A,14.435179919894582,7.565378445886569,Drying,Plastic,238.8587820764515,8.948463101877207,84.00307072000649,Truck,1262.71518781225,15.838912507868063,50.93324321532033,0,10.881945429138597,5701.483749138171,254.5581177944627,0.7488422700569154,12.643679024392695,2.9365292156351943,70.74142789951333,5.42060483812812,Mixed,88.65751324649106,10.958183926929323,91.30493687603692
FarmC_B_00037,corn,FarmC_Field1,57.09197923163304,23.967301187965255,173.95254087283632,115.43104701731897,4.451900996160575,52.19651948964271,80.06758057787243,2025-07-29,6.4936674623441295,80.20299932088035,12.604856312120445,C,25.965058473580918,8.678416116355898,Freezing,Aluminum,475.4253248679515,11.847451990594394,81.83862636562233,Ship,1586.4634846841934,40.682491599607346,8.800075905822094,0,14.678196677173835,3976.217154451872,372.44373272297923,1.1537340018606028,9.611105101420938,3.9661939826443025,98.02859225329665,6.173851638641465,Mixed,81.31006493746104,32.50036713953496,38.338586082483985
FarmC_B_00038,corn,FarmC_Field2,50.39226885087887,21.168010200830196,197.2023902904783,146.5567786303994,3.558440399752689,48.902179683961336,75.4191898324871,2025-05-18,3.247835132125328,76.86218994357162,16.324004582801027,A,7.7624525069504,18.57988073477577,Drying,Aluminum,221.389178377266,11.188318326231835,74.05390905853712,Train,1735.3336008620981,36.50979704451328,35.782252586834474,0,11.09652095600559,1522.5659428719678,280.32459694054194,0.7820587613340815,19.508344170476185,3.5435364358065407,96.52905076099128,5.976904120562365,Organic,92.80812789157748,44.843758206624926,85.31263374125047
FarmC_B_00039,wheat,FarmC_Field3,64.29704280354628,23.442091549541548,53.86892131444152,71.36973896332253,4.003225886679354,56.50201879343452,86.289223368535,2025-07-02,2.6183650645808623,88.00532353840707,25.922068109272047,C,7.925412943968988,15.240195292308156,Drying,Aluminum,65.64226304174854,10.507113220465474,73.80596399122352,Train,345.4091429882699,23.732686310756392,43.46101126755935,0,14.196604272648553,1617.0401248743633,198.81983985574252,1.2282732922210848,10.652998212424716,0.4523397711673921,71.93684658163019,5.439375301046252,Packaging,92.25969901483859,35.33102661094401,24.310401079741194
FarmC_B_00040,lettuce,FarmC_Field1,30.0145510068188,26.699104919633783,117.55321498943647,59.42370427274244,5.13802878676316,59.99184938397383,79.1598179052431,2025-09-09,3.6381039107145163,83.07106048868016,10.78595242952241,C,15.517058296452012,15.100225879937346,Drying,Plastic,191.87505150276655,10.019748837376445,83.74301045528861,Truck,1027.3114357727177,28.014517357343593,69.55449153156307,0,13.075188864914429,840.2138306347049,136.99163196090285,1.2981277736816539,14.392971551709943,1.4605334343507448,81.36928872080308,6.585562348912862,Organic,97.70757175296457,66.16048266410053,30.03913737132543
FarmC_B_00041,tomato,FarmC_Field2,61.16579995397851,27.069216514200143,16.659845236352112,52.92143800427389,3.4128750628317115,69.73484663685278,82.81878025110225,2025-03-04,5.406060881034629,94.73308080836145,25.20063719134486,B,9.474248289273266,17.242859525515534,Fresh,Glass,400.3364969073999,9.097108530709075,86.48642962651962,Truck,1245.5185128553987,48.94365543358622,64.18908770721708,0,4.777322750013831,5527.7325659197295,447.99558211250314,1.3884509696068306,17.589005627895467,3.616286214168075,95.66672445747481,5.797181543126919,Organic,94.15070447769133,28.09230631599243,8.2675589425791
FarmC_B_00042,wheat,FarmC_Field3,61.69180711585749,18.012821354859017,183.00271789328494,194.43749918781802,5.86124266765942,56.774833314714314,83.17322140037345,2025-02-20,4.227854694308028,80.98516524074661,21.868952195247786,B,26.114880015550426,14.580860250565559,Fresh,Glass,98.88054896024039,6.137864444894587,89.82002006275536,Train,152.05461138806675,22.237719356210217,10.36823206456354,0,2.1782791459316946,2986.1769103414595,484.36436110594576,0.527251263736534,10.59762660957883,3.992630877907323,95.05113794717934,5.462550154822642,Organic,92.70017261218271,46.77354828003656,42.62761548254201
FarmC_B_00043,lettuce,FarmC_Field1,32.565585902277334,21.938266810577808,59.07427758955113,299.1751772310491,5.2311533587877665,61.236359926279604,79.81788850789734,2025-05-28,3.3964081021473396,74.5578319828008,26.704740197036454,C,13.51816281547388,8.348860036848809,Freezing,Glass,358.73284471422727,7.613248336938429,72.13920975252954,Air,1476.758682507938,33.42852445478057,71.54894568543803,0,7.066220767139939,6661.866440787388,347.02205285773925,1.1541486416915396,11.650735966119278,0.13026793198280928,71.24050642923936,5.34623369902765,Packaging,81.05037945154604,49.95144344912868,19.681557937675187
FarmC_B_00044,corn,FarmC_Field2,47.20076078198395,18.27803481132647,78.79991816651362,87.49405813756657,4.607189279903164,76.82907127291642,78.99067189733353,2025-07-28,6.289642886939746,72.91344304652071,12.32936901470551,B,8.980084748643158,15.680155284424062,Fresh,Plastic,253.28806995501478,11.053350671847975,80.26018833277348,Truck,1573.457001222484,40.935983318566215,9.282945152346304,0,3.919719385348384,1244.3160372085804,54.9092285569128,0.5646887583214819,18.984685337527786,1.0717581442327717,73.57484294359561,6.308848619935837,Mixed,85.4334862321738,65.47083247357511,10.583366090828171
FarmC_B_00045,corn,FarmC_Field3,43.86097431629626,29.728432428870892,7.36270851686609,219.0946028330391,5.45569314776106,83.85979052642526,87.64695028007182,2025-05-10,3.8614175025493354,94.00253143075275,16.687085677941685,C,10.77822062118635,16.640714536680058,Fresh,Glass,360.0549477898907,11.798527097816162,78.09847815201641,Truck,1599.852020531486,29.450261262953074,19.74681089477112,1,1.960458340593536,1010.9927197697137,34.787077419734864,1.1830152001264027,13.08952263848344,0.6942546110197662,78.65813636713642,6.5256785518815486,Packaging,80.6839435422408,11.432274200741121,35.211386326798255
FarmC_B_00046,tomato,FarmC_Field1,63.667009694656244,18.95512718896281,105.87196635411829,201.47929823677802,5.996296521618284,94.62520492913555,80.82735455085412,2025-09-02,3.6109628020246824,72.80851952002409,20.37332195257239,B,10.651558548355116,1.4260471266613783,Drying,Aluminum,97.6944598606039,10.571929354651967,83.9001070954643,Train,1469.9776090643768,40.494383713585826,16.678605602513958,0,14.617509388710195,6305.146414055387,183.45770734209202,0.851774993558986,9.54497075882382,1.224605072956556,85.85440424596824,6.599498691855743,Mixed,86.80134193336794,37.33758213907542,32.4821197977521
