BatchID,CropType,FarmLocation,SoilMoisture_%,Temperature_C,Rainfall_mm,Fertilizer_kg_per_ha,Yield_tonnes_per_ha,PestRiskScore,HarvestRobotUptime_%,HarvestDate,StorageTemperature_C,Humidity_%,SpoilageRate_%,GradingScore,PredictedShelfLife_days,StorageDays,ProcessType,PackagingType,PackagingSpeed_units_per_min,DefectRate_%,MachineryUptime_%,TransportMode,TransportDistance_km,FuelUsage_L_per_100km,DeliveryTime_hr,DeliveryDelayFlag,SpoilageInTransit_%,RetailInventory_units,SalesVelocity_units_per_day,DynamicPricingIndex,WastePercentage_%,HouseholdWaste_kg,RecipeRecommendationAccuracy_%,SatisfactionScore_0_10,WasteType,SegregationAccuracy_%,UpcyclingRate_%,BiogasOutput_m3
B_00011,lettuce,RegionB_Field1,50.92261699076477,15.622681657690228,85.2166767780743,263.0659685977954,9.704528606917428,5.773215922511721,84.54402085015482,2025-11-29,7.572847764127312,80.2682885872753,16.118270210041143,C,7.917227998397495,8.373875971538986,Canning,Glass,157.13834576320292,4.878228373818811,85.24625401642571,Truck,93.20542736167488,34.414278997647024,12.913087047796278,0,5.143031092911224,4054.013945631153,491.3876459084551,0.6261160707446333,2.4454570544269894,4.672591092021824,78.51398351430419,5.147968017799679,Packaging,98.54080590587144,12.133828221797163,50.57654423348055
B_00012,corn,RegionA_Field2,44.3532193649401,28.033336507517703,26.142075348039896,216.95117080660162,9.599070233658786,39.10328691273987,77.15309985835678,2025-01-08,4.583214925478222,82.61593219943587,20.313727904476917,B,21.400033866327732,5.603573254808865,Fresh,Aluminum,419.12458689589454,3.145815465462273,97.67696650012905,Air,1028.3399925425592,17.811790329932066,52.55740046589819,0,11.599630052963954,4658.225541429355,194.3133942724275,0.93729601716689,3.655770667297993,3.56971039913377,91.84287438907438,6.904728813369036,Mixed,90.59922313347371,11.453752069727384,45.57274006802463
B_00013,potato,RegionA_Field1,65.08802163252433,22.370526874475225,177.32084304809334,198.30539252684608,8.496326802038858,23.420337092633414,83.65784732060727,2025-04-26,2.714844031976289,70.18382611386068,20.48013457388278,A,13.528733145492076,18.565391372707005,Drying,Cardboard,144.19481722115768,2.020831650079237,86.92815982926187,Ship,585.6406132754627,42.65582354127118,52.54148003520203,0,8.556868729317914,9079.04550137794,108.15703817617246,1.2320982558011315,19.016833323434696,0.1839686214860925,76.35293187305899,7.037671900768226,Packaging,90.74883031554155,37.68654953759935,99.71628142794569
B_00014,tomato,RegionC_Field1,45.69780429690542,32.28716499679274,89.9569297642645,273.07562453491306,9.939295310949543,21.955392322980195,89.19549534647334,2025-01-21,5.07435692439264,87.29300285336723,18.862020451799786,C,23.687824264561918,10.913121290027377,Canning,Plastic,158.39512866746722,9.526421308008613,96.29554754380287,Truck,1314.8590351710227,29.796557198088337,48.652913723759355,0,1.3863437535760532,8950.477970196749,212.91345024075804,1.1833886331434176,16.84894981615416,1.8894282038636194,84.45141657979926,7.425550698590864,Packaging,85.65275659716178,75.87138758880639,61.120865281554245
B_00015,rice,RegionC_Field1,62.66397757886308,24.464198133831143,38.924502364153014,96.33254488217861,6.81137632960184,95.98628027134552,91.78413697166724,2025-10-07,4.092991444751781,86.53356697361811,7.983041056119258,C,18.744113781650498,1.254779623570339,Drying,Plastic,108.45446204156485,4.439882143420303,85.05843639583823,Train,1457.0300710572494,43.01802936094692,11.430431156346453,1,6.452788001677695,9664.360934470304,310.8576107770604,0.7804604868518452,7.757978029128125,4.04790651135643,93.91385643957761,8.345055123647693,Organic,91.10561468368297,70.99501388625454,78.64448231944233
B_00016,lettuce,RegionB_Field2,47.56539634280874,34.363868558294435,73.55187017545792,69.74229054770716,9.739378451772442,61.63004859257241,91.86217439858748,2025-09-14,4.248949546099986,70.96002193315861,1.1701926228845438,C,16.308825961967905,1.3694789099713858,Drying,Aluminum,371.9462914744432,1.7470859204878564,89.77601179506257,Train,1732.582025402101,23.882917489459725,30.559403842871085,0,8.799499694595244,8862.539352396152,114.61372301638798,1.1737625492469324,12.769128974340589,4.7930427502221,93.67369756795739,6.848433913685433,Mixed,88.35320408997208,45.800998374233615,33.401467075765424
B_00017,potato,RegionA_Field2,45.07777717699631,18.71051031406242,82.8259505057854,109.87754247738452,3.5292352843172554,55.68784431720959,86.75884226812856,2025-05-01,5.727983744934244,79.20625268487832,13.667003459703263,B,9.235560052331174,19.48627106408879,Canning,Glass,81.12838572743773,1.9865065268113913,82.03082061429215,Air,977.0616623528279,29.786756269649352,9.472943134608919,0,13.64275974667579,181.18702333369157,152.8051508180426,1.427712130899577,18.859403788619115,1.8508167781818863,93.03414080351756,6.065685521532275,Packaging,85.741629511633,49.56584668195815,83.15453313427965
B_00018,potato,RegionA_Field1,48.50719142678426,32.37246335911222,165.50757911337485,248.64456967504756,5.559765237829599,41.57751035233219,96.22643347482186,2025-09-04,6.312308679573214,94.47579601979169,26.729216540721115,B,20.920536607108822,5.207566936091656,Fresh,Plastic,199.04373604783473,2.8070974246459404,92.5422591569273,Ship,1989.1776726638898,42.52921277277537,59.163435286449555,0,2.82732074907958,6450.462438088975,428.727785850292,0.8475243870849155,4.237178057281685,4.20597027938454,93.88829797811803,9.424364202731542,Mixed,81.27651873395412,10.415344772223953,61.50849664876834
B_00019,rice,RegionB_Field2,42.05511496656568,30.531937055834835,146.7228761122804,58.667566681620826,4.577668876047361,42.89443334301443,93.70482757187717,2025-05-25,2.663621593238965,80.51841406421542,17.084917755557278,C,29.369246085510326,16.306557487471977,Drying,Glass,177.12442697943402,9.993162681897127,95.88550622816993,Train,1960.9729092098632,49.08572184652739,47.86205002245435,0,12.089294525662243,775.5530627201039,499.51463621774525,0.8291191536976066,1.180209404460013,4.319049376507565,76.1326961578705,9.905193133406058,Packaging,84.80144933447338,25.085080908363587,69.69923315984384
B_00020,lettuce,RegionB_Field1,59.904375207050045,30.41843689288104,153.86097872826795,195.70170877087241,4.37083158893989,54.090500383808084,91.95439532626014,2025-10-04,2.2135413848388583,82.54863512829604,24.97173125105724,C,25.640085622675375,2.107230729650915,Fresh,Aluminum,299.8218784055697,2.6801150051959732,93.6504983447459,Truck,1770.2251127185148,17.08689335355441,37.504275573747286,0,1.9593672461488705,2798.6834351618554,165.90461883422896,1.0714386514820173,10.749361290106105,0.6164319966302501,83.9842719042512,5.100073465864664,Organic,83.75923834387562,11.734188885406862,29.443077794945438
B_00021,tomato,RegionB_Field2,50.10881560369917,31.895664562337753,2.206252885729443,298.8593790478275,3.9856206422487324,69.64298070361072,71.61256012873336,2025-06-15,7.965981816114289,92.74825395399296,29.748730288836846,C,6.500204814725295,18.502091997196434,Fresh,Cardboard,378.687319258881,3.2880180457845363,89.94191174583449,Train,1170.9955155582381,43.43596620966165,26.011083355041762,0,3.633534901137108,5825.2455317587455,82.93983393547073,0.7455018110274718,2.8519375732718655,4.228942333593436,84.0612727633176,7.73233425500349,Packaging,90.29879770652502,62.817767288677125,54.863839169557714
B_00022,wheat,RegionB_Field2,39.28850780587269,30.220479818859978,83.23079963595231,263.92402345938484,7.356895490961977,70.21460961818295,70.19946090436983,2025-05-31,3.396370093493311,87.93154689664391,4.908486124148288,C,14.405734459029777,17.61392306966689,Fresh,Plastic,289.7943956135363,6.593281279840014,80.85720169342773,Train,826.1125531324393,25.524117366948857,14.897463214610339,0,3.6501582523518454,7036.076802234635,398.6537017970804,1.151578927980252,3.746381854227503,1.6212494781930753,95.82457213308946,6.708511895545991,Packaging,91.43173041350829,20.19520572185484,63.40369734136087
B_00023,lettuce,RegionA_Field2,65.98298293098273,27.524406432628307,96.26883032706472,180.36142226089737,8.469252990231135,17.169390770544958,76.16097103866872,2025-12-08,2.3229831494507547,84.5517532781056,20.75332917425947,C,28.139575229756794,11.850770086255778,Canning,Glass,468.9616968387804,2.939613764102983,97.73537913624631,Ship,760.5533047725806,34.276014831187524,9.451331218317552,0,13.162187938632488,6580.857056579242,304.2232867648211,1.3322617706724809,17.83078379463159,2.9661886078270867,78.60986305258344,6.384947876936046,Packaging,91.56286276181432,70.83329717337719,58.909467581658106
B_00024,rice,RegionB_Field1,45.35564885492846,17.624897553647752,3.8384553646113373,65.91022732166059,7.048088795942524,50.0112752076627,89.24218422349011,2025-04-02,3.1392519745755196,89.94511703352681,20.22880721100074,C,17.576093688925535,1.1709744883818596,Freezing,Plastic,478.1491874992994,2.1580425105969336,93.40430142299405,Ship,73.64326267110242,25.153229273276175,69.84684252758296,0,2.9852653802248064,585.6778373455679,59.196560254044556,0.959318505098632,0.14806917289782673,2.694810596782105,97.0133809082824,6.678531954349678,Mixed,87.3754390198679,55.03270195730518,91.51937114245665
B_00025,potato,RegionB_Field2,51.74211444455955,15.650523589825038,51.96264174900684,257.84337859642744,4.028738967117468,41.195809503410196,81.92472717759382,2025-02-13,2.2337470780907855,91.60915666139934,29.398663420748353,A,21.55279564520448,5.898406606443414,Fresh,Glass,212.65939782433193,1.586371866495987,94.17142052894133,Truck,535.8902696226147,36.470591539879656,15.975404936921613,0,11.804410904781136,1125.6783087385652,473.9180259036503,1.1795073249283825,16.33640052927737,3.315269318680603,83.07307635287687,8.194388782131004,Organic,88.00336494002443,26.059307356099936,89.82726644925535
B_00026,tomato,RegionA_Field1,66.25888443858187,33.41695695631374,152.057964624427,199.74462704430263,8.677866389534296,87.05269662693841,81.66978151968004,2025-08-02,4.35086536770303,81.42220179343167,29.56802201858401,C,27.81498363978476,8.729630300570834,Freezing,Glass,399.9561693237017,3.1268266502779216,95.09893093470534,Air,1451.6760581508709,27.383099072539146,6.191223870496996,0,6.927098010294299,1373.0094480196065,48.244268915947075,1.1518854238829954,10.339015526712153,3.7023232547236513,89.42382309214514,5.9535800511489745,Mixed,95.85053016317215,21.04042219582748,97.09840578768706
B_00027,lettuce,RegionA_Field1,54.969519836559684,27.33300629041476,27.42194114579981,78.73324926489171,7.4516829501460995,63.14189212183764,95.6530197586588,2025-12-20,6.814410706707946,81.87770912329589,20.600358351723884,B,26.84486726049702,9.741218218203674,Freezing,Glass,382.46062247068534,1.0591568962877351,94.20712509262461,Air,1227.0825947914798,26.676521184218853,69.31667405277474,1,14.986361516959661,1005.002330019942,316.42463680048417,0.5386655618475895,11.185887752906007,2.2044054880929003,77.7976102561007,9.564303558289751,Packaging,89.04842345682609,53.933729064613715,66.74280060069894
B_00028,wheat,RegionC_Field1,34.675921628334564,30.930745819523526,107.06202629051833,73.46432120583904,5.717159942888969,53.25040664159818,95.97132259582332,2025-05-18,4.047466698546324,79.65127339129589,7.308443759465828,B,17.545509388512773,6.655896412685069,Drying,Aluminum,451.8340662671723,0.18646586414782895,88.38120711786834,Train,1837.0232688766905,16.327840952757743,40.426621895047894,0,12.58637247978158,1864.5207903662904,217.72925538785492,0.6834162951757764,13.435359209127249,4.4415541107456615,81.8986450981079,7.330572624697379,Organic,98.76769331060532,73.05858861976265,97.19141301256846
B_00029,wheat,RegionB_Field1,67.59328494453901,24.630447030251002,43.0403744034475,277.40670485914814,7.718912068752441,11.539464217891737,96.36608265755399,2025-01-23,4.6651004412702,94.16765350046151,23.95667514391797,B,15.94115756644005,1.6260094966650696,Fresh,Cardboard,251.57463809346646,8.046416973346773,93.93881475647099,Truck,147.54342048728785,20.143614206633405,57.765971449380004,0,11.09554701671727,6916.029133984438,282.74571993756854,1.3935300018181298,8.628899846160207,4.047492107807806,90.58422703000507,6.627884165746642,Mixed,88.35272737016844,60.285215324006714,83.24780000319089
B_00030,corn,RegionB_Field1,55.10832212285671,17.346163779247888,2.4241549287786546,217.30006573451962,4.8193348546998305,60.56378893234115,79.1024642189358,2025-05-04,6.053520641404633,87.42915635725876,3.210874026331143,C,13.492315461989678,12.2124207126043,Fresh,Plastic,288.7129342390065,1.3789494241457656,91.87550896839625,Air,352.78937619579466,47.097736960291755,5.0636093038822985,0,13.060894599782934,8325.288786475614,114.47495587347078,1.4388921473650194,2.312237763848295,3.9271054632392985,84.86966711367927,8.827656657737995,Packaging,92.34203794773894,34.39826561223643,27.08321403399593
B_00031,corn,RegionC_Field1,43.396224586283445,17.50371584405101,48.2402915199083,257.3216998291889,5.416345459459474,11.720390568023342,90.04061856943859,2025-07-04,5.053364420419281,72.08057665520181,23.42097912514886,B,22.97548607907228,10.958938686200362,Fresh,Cardboard,237.0984411117083,7.759768498152423,96.22631033970694,Air,1589.0253892366538,49.93971001056362,41.686210023575825,0,9.510455889075503,4147.2575117267625,347.17409563281933,1.2804396399111773,2.056404476096476,2.291234209671459,96.99053233896169,5.081733326180963,Organic,80.95689698087452,51.1168516688053,42.74356695512971
B_00032,rice,RegionB_Field2,35.57088290653549,28.711305744579427,195.17475098201075,269.7447250705668,9.422400901923933,33.720657556575205,77.87736225695672,2025-03-01,7.168674116127946,91.57399058282546,27.30588372434089,A,12.174669986788581,6.377012073152477,Freezing,Glass,432.6696136848675,7.975424789866597,95.24673649141003,Train,749.0898808309009,42.31822015543622,29.87469748825966,0,12.654783847927465,6958.536913640602,480.26264767533644,1.4212481483276946,15.087243983678851,0.1878644292230508,91.37662401102685,7.159264328690185,Organic,92.4134585639574,31.753318676069497,23.83924421890098
B_00033,lettuce,RegionB_Field1,61.76100757081184,23.606117897989254,160.3074223765979,192.94308801208055,5.0335315396999425,14.284196481433186,75.52768515915905,2025-08-29,7.1962140502745395,82.0139985209067,11.485001843053057,C,11.247190160772504,1.721543383822524,Canning,Glass,153.36604191296047,5.379195263292431,80.78611326687793,Truck,280.77340074986193,25.038441867072038,56.03751040449185,0,3.916902710421838,2080.1609865316823,234.62867828200865,0.8061486509185748,4.420702865345698,2.461282031894722,86.3676848398074,6.7765180050061495,Packaging,96.17710149388512,79.94046967450612,0.41971608305652053
B_00034,lettuce,RegionA_Field1,54.80291023714054,19.010494534006735,191.91532886420669,179.36158793876032,6.289917877105556,69.20736470243689,75.3543412630737,2025-12-31,2.059464172946922,71.71884766056219,18.919058849492416,B,13.906247365094503,19.89728955721686,Freezing,Cardboard,157.8690852091001,3.0968195831295144,87.1988547163195,Air,1993.0784849451738,29.08557984552574,4.689795194734101,1,1.465548166516124,9735.47350117074,266.24955600843134,0.747710971779047,0.562033672352884,4.492227670720915,95.71342294291404,6.691049549948672,Organic,97.90669893213263,62.41874319232958,18.80487531469086
B_00035,potato,RegionA_Field1,51.33844367905286,24.83189093482874,97.57080878527249,157.60685258024756,9.230987961772103,20.62521138361526,79.92112100504423,2025-06-14,6.668277838899195,83.74293137908278,12.90428196290479,A,9.4303764219698,10.157737549701713,Fresh,Cardboard,217.6722966096859,1.4503273374988845,80.659606891494,Ship,1585.1380902052576,40.8826209217129,30.118339799313002,1,9.238980106300032,3564.9754762904213,127.50771857875183,0.88430018756052,19.592277781978822,0.9522507780375944,89.30113527487359,6.685356810452916,Organic,98.94909162115565,53.00671478297276,0.4060586286875667
B_00036,potato,RegionA_Field2,65.7557033220383,16.284178741502682,21.947239735500702,129.23664694777983,7.9540494518726925,39.1859373188026,82.46877097361482,2025-05-10,4.764401601450043,80.42910697439255,13.132951649643854,A,22.377995398644185,15.364080593707465,Fresh,Plastic,153.65427444605803,7.368051067209991,81.93942357055586,Ship,847.045021678339,48.897974490911935,57.93513936403372,0,6.52035588995379,8474.082371427867,447.0153120380297,0.5553419985504529,19.607830387213866,4.912962360052939,88.77229372919254,5.156356888736337,Mixed,85.36139426733543,39.628139993608045,71.983846135049
B_00037,potato,RegionB_Field1,61.54388844898123,26.639428038287974,109.59189779473859,158.64899021467795,3.4354225831529193,89.56747776187787,94.09752596059698,2025-05-27,7.933043247821979,91.94373512156562,9.311126673243601,B,20.406016233265305,9.593966665975374,Fresh,Glass,302.4530763867143,6.013869859817859,91.42680371806861,Train,1655.5275800449735,30.941490975527866,38.588808524685895,0,6.396611929386479,9459.127089030932,485.87545851857953,1.3098716190413278,7.562826746875597,4.038453100065857,77.14476866128119,5.760582015044199,Organic,90.93203123168863,53.270660318169014,42.553429772119955
B_00038,corn,RegionB_Field2,36.06699518931005,20.379868088701954,90.87546691199218,243.4699139325391,4.031121309952793,20.431638339897027,73.47684171070865,2025-02-12,4.899392455252611,75.09986509023469,22.86388861350974,A,17.07196335289609,1.8202355263958874,Freezing,Cardboard,110.52054792297604,6.554534564935642,96.60261460208281,Train,1377.1775467323491,44.03328453509312,40.50271186990228,0,7.901217786450693,8660.668232465492,395.28547369216665,1.4841754851150772,0.5104768911422641,3.549148961410324,81.45085200031812,5.709425796562072,Mixed,88.5636417251108,33.91312437271343,31.257472707785826
B_00039,lettuce,RegionC_Field1,42.468882711821934,30.951182012743764,168.8714165479232,200.48085775378289,3.054891135403418,50.780506395877914,91.31284957445193,2025-11-19,7.921375672329785,90.66161523730457,28.085296924995156,B,14.758144481538867,6.882414156624501,Fresh,Aluminum,194.0837987318249,0.0866908984513104,82.27667041547608,Train,1590.450781161175,49.12741229095509,8.801527737617585,0,5.420739173483138,763.9697502488605,275.959016058304,1.32402929243661,14.545293171854993,3.3857997896116037,89.81580592551663,9.94305252409761,Mixed,90.71253213092825,12.020538762062152,76.1720891095188
B_00040,lettuce,RegionC_Field1,39.93956559257863,21.207239178471475,19.616516156848917,273.1308224887115,7.416452531604143,41.9271661166022,85.41219251148985,2025-06-01,6.52741616723442,83.94221727963632,28.222525777033834,A,27.726563572418286,7.082092679112122,Drying,Glass,461.0501143140155,9.275170157078245,88.5706964618698,Train,1639.6524362530172,45.57156098696015,11.263138928406395,0,9.390892971642437,6538.040857341835,478.83044400922904,1.0549753348525481,16.620241209713384,2.935129409668813,95.86195963301158,5.110828779453059,Mixed,82.99160618660709,37.6561965649643,83.2486774619645
B_00041,wheat,RegionB_Field2,59.757851702907075,24.104402981636024,97.64822740435564,160.84500359479694,6.133713977872928,1.8124041045729733,78.35041493760379,2025-05-22,3.4916293076798377,71.36525758033673,5.243438546248015,C,5.728094624727632,16.928705176931302,Fresh,Glass,234.15146608630818,0.6629018744655024,97.30669919132242,Air,215.22093241611992,22.950241136996443,49.38997237560501,0,0.45852551021444865,1288.8979950583569,85.38652712996563,0.7952819704829498,2.5002738023161952,3.6033516162456602,79.15087673570254,5.835368281759991,Mixed,96.2668418793229,75.13365737059068,97.52995386498799
B_00042,corn,RegionA_Field2,31.341297389431176,15.232410798162013,30.00973293879685,201.77239467968852,3.939923956315929,79.27581135728128,84.29176795145192,2025-08-29,5.230369875721746,94.29613253313711,26.242309489696982,C,24.227693587682477,13.430369581997613,Canning,Plastic,386.70517242207916,3.6680588514000565,95.47171868976017,Truck,1264.7971309917866,15.281115235646803,49.25326356029439,0,14.54837012822645,156.06370520538746,244.46052134865704,0.6976978885435806,2.7091722981847255,2.1095277810966024,76.24908303634656,9.870872543293483,Organic,97.28180992354717,53.84107663417061,64.20135846752412
B_00043,tomato,RegionC_Field1,52.79558739485266,16.448937755891176,64.935185378012,207.82688827299717,9.705538847397392,6.904590631459973,78.69832002353365,2025-06-11,7.9528138368714965,82.81538110258,22.122943242813665,C,27.54773929372222,6.233168169149984,Drying,Aluminum,101.05798626795831,4.027116496517003,89.87369003285266,Train,63.2318283048138,32.222859688594525,70.53723759765913,0,13.870634880683557,612.6560950363677,273.4267962959424,0.86406287179666,16.44447999393581,4.226440540100648,87.21718338565982,8.141282969050021,Organic,88.54357159914552,15.876899214963114,46.15289585400517
B_00044,corn,RegionB_Field1,60.49834742962762,22.849871128133696,147.47141547755993,197.92429057658137,6.7076180676193395,47.42550209769536,87.28637670191088,2025-08-25,7.145183646511542,77.27192135578956,7.585122020708678,C,16.158864485748147,19.387059138522634,Fresh,Plastic,161.4040286638031,0.013555244979488457,94.6598573472478,Train,134.7396802872827,33.597629109334335,51.83670916458853,0,14.029052438729005,9169.877044825867,251.03904567866462,1.1669695295482063,18.438147774304696,3.481729780476404,71.94871584497868,7.253335603033657,Mixed,85.32816736989795,71.94955293765182,30.52643016074359
B_00045,tomato,RegionA_Field2,65.07062547046998,24.59877669434247,95.20362587375331,225.65844327137907,4.693253058790225,56.06782949389499,82.58147376280208,2025-01-23,2.5842013627473266,81.73517104973145,2.0185383876454366,C,18.76726228676617,7.109294815559556,Drying,Aluminum,413.3055295401659,4.970893093507971,89.9311817068462,Air,1812.7610176588896,22.043762759290935,36.52704471534131,0,5.475052433755775,9093.788791177898,403.1849607175646,0.9470615555408236,15.815096733482992,3.8562655618977453,90.72170934205015,5.393804665231849,Organic,82.67583512540723,28.82123945390604,22.231820921422628
B_00046,wheat,RegionB_Field1,43.683269948636294,27.000410962386074,75.17765702915386,109.35836709370156,6.504224998082953,62.842645661458704,74.76776034328748,2025-10-25,6.238231980859976,91.44644458793722,8.03991800653134,B,28.61159219705095,19.966446490745685,Fresh,Plastic,393.34682133036233,7.528089945110099,83.00375440837412,Train,1078.7492566457709,24.963603718138618,62.0129476473487,1,7.978364364886497,2335.6614388639346,338.4974165980184,1.434059820084486,4.014898983390591,3.9624371108298977,90.39101775533695,8.348305808164383,Mixed,92.99153167077829,27.06386451579092,21.29259504826012
